dimensions,cpu,gpu,weight,ram,storage,display,camera,wifi,usb,blue,battery
76 x 166.9 x 8.8 mm,"2x 2.73 GHz Exynos M5 Lion, 2x 2.5 GHz Cortex-A76, 4x 2.0 GHz Cortex-A55","ARM Mali-G77 MP11, 800 MHz,",222 g,"12 GB, 16 GB, 2750 MHz","128 GB, 256 GB, 512 GB","6.92 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","12000 x 9000 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.0,"5000 mAh, Li-Polymer"
76 x 166.9 x 8.8 mm,"2x 2.73 GHz Exynos M5 Lion, 2x 2.5 GHz Cortex-A76, 4x 2.0 GHz Cortex-A55","ARM Mali-G77 MP11, 800 MHz,",222 g,"12 GB, 16 GB, 2750 MHz","128 GB, 256 GB, 512 GB","6.92 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","12000 x 9000 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.0,"5000 mAh, Li-Polymer"
76 x 166.9 x 8.8 mm,"2x 2.73 GHz Exynos M5 Lion, 2x 2.5 GHz Cortex-A76, 4x 2.0 GHz Cortex-A55","ARM Mali-G77 MP11, 800 MHz,",222 g,"12 GB, 16 GB, 2750 MHz","128 GB, 256 GB, 512 GB","6.92 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","12000 x 9000 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.0,"5000 mAh, Li-Polymer"
73.7 x 161.9 x 7.8 mm,"2x 2.73 GHz Exynos M5 Lion, 2x 2.5 GHz Cortex-A76, 4x 2.0 GHz Cortex-A55","ARM Mali-G77 MP11, 800 MHz,",188 g,"12 GB, 2750 MHz","128 GB, 256 GB, 512 GB","6.7 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 24 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.0,"4500 mAh, Li-Polymer"
73.7 x 161.9 x 7.8 mm,"2x 2.73 GHz Exynos M5 Lion, 2x 2.5 GHz Cortex-A76, 4x 2.0 GHz Cortex-A55","ARM Mali-G77 MP11, 800 MHz,",188 g,"12 GB, 2750 MHz","128 GB, 256 GB, 512 GB","6.7 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 24 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.0,"4500 mAh, Li-Polymer"
73.7 x 161.9 x 7.8 mm,"2x 2.73 GHz Exynos M5 Lion, 2x 2.5 GHz Cortex-A76, 4x 2.0 GHz Cortex-A55","ARM Mali-G77 MP11, 800 MHz,",188 g,"12 GB, 2750 MHz","128 GB, 256 GB, 512 GB","6.7 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 24 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.0,"4500 mAh, Li-Polymer"
73.7 x 161.9 x 7.8 mm,"2x 2.73 GHz Exynos M5 Lion, 2x 2.5 GHz Cortex-A76, 4x 2.0 GHz Cortex-A55","ARM Mali-G77 MP11, 800 MHz,",188 g,"12 GB, 2750 MHz","128 GB, 256 GB, 512 GB","6.7 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 24 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.0,"4500 mAh, Li-Polymer"
74.5 x 159.8 x 8.4 mm,"1x 2.84 GHz Cortex-A77, 3x 2.42 GHz Cortex-A77, 4x 1.8 GHz Cortex-A55 (Kryo 585)","Qualcomm Adreno 650, 587 MHz",190 g,"6 GB, 8 GB, 2750 MHz","128 GB, 256 GB","6.5 in, Super AMOLED, 1080 x 2400 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 24 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.0,"4500 mAh, Li-Polymer"
74.5 x 159.8 x 8.4 mm,"1x 2.84 GHz Cortex-A77, 3x 2.42 GHz Cortex-A77, 4x 1.8 GHz Cortex-A55 (Kryo 585)","Qualcomm Adreno 650, 587 MHz",190 g,"6 GB, 8 GB, 2750 MHz","128 GB, 256 GB","6.5 in, Super AMOLED, 1080 x 2400 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 24 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.1, USB Type-C",5.0,"4500 mAh, Li-Polymer"
74.5 x 155.7 x 7.9 mm,"1x 2.84 GHz Cortex-X1, 3x 2.42 GHz Cortex-A78, 4x 1.8GHz Cortex-A55 (Kryo 680)","Qualcomm Adreno 660, 840 MHz",177 g,"6 GB, 8 GB, 3200 MHz","128 GB, 256 GB","6.4 in, Dynamic AMOLED 2X, 1080 x 2400 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","2.0, USB Type-C",5.2,"4500 mAh, Li-Polymer"
74.5 x 155.7 x 7.9 mm,"1x 2.84 GHz Cortex-X1, 3x 2.42 GHz Cortex-A78, 4x 1.8GHz Cortex-A55 (Kryo 680)","Qualcomm Adreno 660, 840 MHz",177 g,"6 GB, 8 GB, 3200 MHz","128 GB, 256 GB","6.4 in, Dynamic AMOLED 2X, 1080 x 2400 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","2.0, USB Type-C",5.2,"4500 mAh, Li-Polymer"
75.6 x 165.1 x 8.9 mm,"1x 2.84 GHz Cortex-X1, 3x 2.42 GHz Cortex-A78, 4x 1.8GHz Cortex-A55 (Kryo 680)","Qualcomm Adreno 660, 840 MHz",229 g,"12 GB, 16 GB, 3200 MHz","128 GB, 256 GB, 512 GB","6.8 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","12000 x 9000 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6E (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.2,"5000 mAh, Li-Polymer"
75.6 x 165.1 x 8.9 mm,"1x 2.84 GHz Cortex-X1, 3x 2.42 GHz Cortex-A78, 4x 1.8GHz Cortex-A55 (Kryo 680)","Qualcomm Adreno 660, 840 MHz",229 g,"12 GB, 16 GB, 3200 MHz","128 GB, 256 GB, 512 GB","6.8 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","12000 x 9000 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6E (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.2,"5000 mAh, Li-Polymer"
75.6 x 165.1 x 8.9 mm,"1x 2.84 GHz Cortex-X1, 3x 2.42 GHz Cortex-A78, 4x 1.8GHz Cortex-A55 (Kryo 680)","Qualcomm Adreno 660, 840 MHz",229 g,"12 GB, 16 GB, 3200 MHz","128 GB, 256 GB, 512 GB","6.8 in, Dynamic AMOLED 2X, 1440 x 3200 pixels, 24 bit","12000 x 9000 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6E (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","3.2, USB Type-C",5.2,"5000 mAh, Li-Polymer"
74.5 x 155.7 x 7.9 mm,"1x 2.84 GHz Cortex-X1, 3x 2.42 GHz Cortex-A78, 4x 1.8GHz Cortex-A55 (Kryo 680)","Qualcomm Adreno 660, 840 MHz",177 g,"6 GB, 8 GB, 3200 MHz","128 GB, 256 GB","6.4 in, Dynamic AMOLED 2X, 1080 x 2400 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","2.0, USB Type-C",5.2,"4500 mAh, Li-Polymer"
74.5 x 155.7 x 7.9 mm,"1x 2.84 GHz Cortex-X1, 3x 2.42 GHz Cortex-A78, 4x 1.8GHz Cortex-A55 (Kryo 680)","Qualcomm Adreno 660, 840 MHz",177 g,"6 GB, 8 GB, 3200 MHz","128 GB, 256 GB","6.4 in, Dynamic AMOLED 2X, 1080 x 2400 pixels, 24 bit","4032 x 3024 pixels, 7680 x 4320 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","2.0, USB Type-C",5.2,"4500 mAh, Li-Polymer"
69.6 x 142.4 x 7.9 mm,"4x 2.3 GHz Exynos M1 Mongoose, 4x 1.6 GHz ARM Cortex-A53,","ARM Mali-T880 MP12, 650 MHz,",152 g,"4 GB, 1794 MHz","32 GB, 64 GB","5.1 in, Super AMOLED, 1440 x 2560 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.2,"3000 mAh, Li-Ion"
69.6 x 142.4 x 7.9 mm,"4x 2.3 GHz Exynos M1 Mongoose, 4x 1.6 GHz ARM Cortex-A53,","ARM Mali-T880 MP12, 650 MHz,",152 g,"4 GB, 1794 MHz","32 GB, 64 GB","5.1 in, Super AMOLED, 1440 x 2560 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.2,"3000 mAh, Li-Ion"
285 x 185 x 5.7 mm,"1x 2.995 GHz Cortex-X2, 3x 2.496 GHz Cortex-A710, 4x 1.78GHz Cortex-A510","Qualcomm Adreno 730, 818 MHz",597 g,"8 GB, 12 GB, 16 GB, 3200 MHz","128 GB, 256 GB, 512 GB","14.6 in, AMOLED, 2960 x 1848 pixels, 24 bit","4160 x 3120 pixels, 3840 x 2160 pixels, 60 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Direct","3.2, USB Type-C",5.2,"11200 mAh, Li-Polymer"
68.1 x 148.9 x 8 mm,"4x 2.313 GHz Exynos M2 Mongoose, 4x 1.69 GHz ARM Cortex-A53,","ARM Mali-G71 MP20, 546 MHz,",155 g,"4 GB, 1794 MHz",64 GB,"5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Ion"
285 x 185 x 5.7 mm,"1x 2.995 GHz Cortex-X2, 3x 2.496 GHz Cortex-A710, 4x 1.78GHz Cortex-A510","Qualcomm Adreno 730, 818 MHz",597 g,"8 GB, 12 GB, 16 GB, 3200 MHz","128 GB, 256 GB, 512 GB","14.6 in, AMOLED, 2960 x 1848 pixels, 24 bit","4160 x 3120 pixels, 3840 x 2160 pixels, 60 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Direct","3.2, USB Type-C",5.2,"11200 mAh, Li-Polymer"
73.4 x 159.5 x 8.1 mm,"4x 2.45 GHz Cortex-A75, 4x 1.9 GHz Cortex-A55 (Kryo 280),","Qualcomm Adreno 540, 710 MHz",173 g,"4 GB, 6 GB, 1866 MHz","64 GB, 128 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Ion"
68.7 x 147.7 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",163 g,"4 GB, 1794 MHz","64 GB, 128 GB, 256 GB","5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Polymer"
68.7 x 147.7 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",163 g,"4 GB, 1794 MHz","64 GB, 128 GB, 256 GB","5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Polymer"
68.7 x 147.7 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",163 g,"4 GB, 1794 MHz","64 GB, 128 GB, 256 GB","5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Polymer"
68.7 x 147.7 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",163 g,"4 GB, 1794 MHz","64 GB, 128 GB, 256 GB","5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Polymer"
68.7 x 147.7 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",163 g,"4 GB, 1794 MHz","64 GB, 128 GB, 256 GB","5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Polymer"
68.7 x 147.7 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",163 g,"4 GB, 1794 MHz","64 GB, 128 GB, 256 GB","5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Polymer"
68.7 x 147.7 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",163 g,"4 GB, 1794 MHz","64 GB, 128 GB, 256 GB","5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Polymer"
68.7 x 147.7 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",163 g,"4 GB, 1794 MHz","64 GB, 128 GB, 256 GB","5.8 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3000 mAh, Li-Polymer"
285.4 x 185.4 x 6.5 mm,"4x 2.4 GHz ARM Cortex-A78, 4x 2.0 GHz ARM Cortex-A55,","ARM Mali-G68 MP5, 950 MHz,",628 g,"8 GB, 12 GB, 2133 MHz","128 GB, 256 GB","12.4 in, IPS, 2304 x 1440 pixels, 24 bit","3260 x 2144 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Wi-Fi 6E (ax), Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display","2.0, USB Type-C",5.3,"10900 mAh, Li-Polymer"
73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer"
73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer"
73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer"
73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer"
73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer"
73.8 x 158.1 x 8.5 mm,"4x 2.9 GHz Exynos M3 Meerkat, 4x 1.9 GHz ARM Cortex-A55,","ARM Mali-G72 MP18, 572 MHz,",189 g,"6 GB, 1794 MHz","64 GB, 128 GB, 256 GB","6.2 in, Super AMOLED, 1440 x 2960 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3500 mAh, Li-Polymer"
73.6 x 167.3 x 7.3 mm,"1x 3.09 GHz Cortex-A77, 3x 2.42 GHz Cortex-A77, 4x 1.8 GHz Cortex-A55 (Kryo 585)","Qualcomm Adreno 650, 670 MHz",183 g,"8 GB, 2133 MHz",256 GB,"6.7 in, Dynamic AMOLED, 1080 x 2636 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 60 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.1,"3300 mAh, Li-Polymer"
73.6 x 167.3 x 7.2 mm,"1x 2.96 GHz Cortex-A77, 3x 2.42 GHz Cortex-A77, 4x 1.8 GHz Cortex-A55 (Kryo 485)","Qualcomm Adreno 640, 675 MHz",183 g,"8 GB, 2133 MHz",256 GB,"6.7 in, Dynamic AMOLED, 1080 x 2636 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 60 fps","a, b, g, n, n 5GHz, ac, Wi-Fi 6 (ax), Dual band, Wi-Fi Hotspot, Wi-Fi Direct","3.1, USB Type-C",5.0,"3300 mAh, Li-Polymer"
128.2 x 159.1 x 6.9 mm,"1x 3.09 GHz Cortex-A77, 3x 2.42 GHz Cortex-A77, 4x 1.8 GHz Cortex-A55 (Kryo 585)","Qualcomm Adreno 650, 670 MHz",282 g,"12 GB, 2750 MHz","256 GB, 512 GB","7.6 in, AMOLED, 2208 x 1768 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 60 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct, Wi-Fi Display, Wi-Fi 6 (ax)","3.1, USB Type-C",5.0,"4500 mAh, Li-Polymer"
208.5 x 124 x 9.2 mm,"4x 1.3 GHz ARM Cortex-A53,","ARM Mali-T720 MP2, 450 MHz,",321 g,"1 GB, 800 MHz",16 GB,"8 in, IPS, 1280 x 800 pixels, 24 bit","1600 x 1200 pixels, 1280 x 720 pixels, 30 fps","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"3800 mAh, Li-Ion"
72.6 x 147 x 7.9 mm,"2x 1.8 GHz ARM Cortex-A57, 4x 1.44 GHz ARM Cortex-A53,","Qualcomm Adreno 418, 600 MHz",136 g,"2 GB, 933 MHz","16 GB, 32 GB","5.2 in, IPS, 1080 x 1920 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"2700 mAh, Li-Polymer"
72.6 x 147 x 7.9 mm,"2x 1.8 GHz ARM Cortex-A57, 4x 1.44 GHz ARM Cortex-A53,","Qualcomm Adreno 418, 600 MHz",136 g,"2 GB, 933 MHz","16 GB, 32 GB","5.2 in, IPS, 1080 x 1920 pixels, 24 bit","4032 x 3024 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"2700 mAh, Li-Polymer"
78.1 x 159.7 x 7.6 mm,"2x 2.15 GHz Kryo, 2x 1.6 GHz Kryo,","Qualcomm Adreno 530, 624 MHz",173 g,"4 GB, 1866 MHz",64 GB,"5.7 in, IPS, 1440 x 2560 pixels, 24 bit","4608 x 3456 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"3200 mAh, Li-Ion"
78.1 x 159.7 x 7.6 mm,"2x 2.15 GHz Kryo, 2x 1.6 GHz Kryo,","Qualcomm Adreno 530, 624 MHz",173 g,"4 GB, 1866 MHz",64 GB,"5.7 in, IPS, 1440 x 2560 pixels, 24 bit","4608 x 3456 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"3200 mAh, Li-Ion"
77.2 x 158.7 x 14.8 mm,"4x 1.5 GHz ARM Cortex-A53,","IMG PowerVR GE8100, 570 MHz",254 g,"3 GB, 667 MHz",32 GB,"5.7 in, IPS, 720 x 1440 pixels, 24 bit","4160 x 3120 pixels, 1920 x 1080 pixels, 20 fps","a, b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"5000 mAh, Li-Polymer"
74.3 x 156.6 x 7.99 mm,"2x 2.2 GHz Cortex-A75, 6x 1.7 GHz Cortex-A55 (Kryo 360),","Qualcomm Adreno 616, 504 MHz",164 g,"4 GB, 6 GB, 1866 MHz","64 GB, 128 GB","6.3 in, IPS, 1080 x 2340 pixels, 24 bit","4608 x 3456 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",5.0,"4050 mAh, Li-Polymer"
74.3 x 156.6 x 7.99 mm,"2x 2.2 GHz Cortex-A75, 6x 1.7 GHz Cortex-A55 (Kryo 360),","Qualcomm Adreno 616, 504 MHz",164 g,"4 GB, 6 GB, 1866 MHz","64 GB, 128 GB","6.3 in, IPS, 1080 x 2340 pixels, 24 bit","4608 x 3456 pixels, 3840 x 2160 pixels, 30 fps","a, b, g, n, n 5GHz, ac, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",5.0,"4050 mAh, Li-Polymer"
75.4 x 163.5 x 14.5 mm,"4x 2.3 GHz ARM Cortex-A53, 4x 1.8 GHz ARM Cortex-A53,","IMG PowerVR GE8320, 680 MHz",286 g,"6 GB, 1600 MHz",64 GB,"6.3 in, IPS, 1080 x 2340 pixels, 24 bit","4608 x 3456 pixels, 1920 x 1080 pixels, 30 fps","a, b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"10000 mAh, Li-Polymer"
75.4 x 163.5 x 14.5 mm,"4x 2.3 GHz ARM Cortex-A53, 4x 1.8 GHz ARM Cortex-A53,","IMG PowerVR GE8320, 680 MHz",286 g,"6 GB, 1600 MHz",64 GB,"6.3 in, IPS, 1080 x 2340 pixels, 24 bit","4608 x 3456 pixels, 1920 x 1080 pixels, 30 fps","a, b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.2,"10000 mAh, Li-Polymer"
